ADX,BBPower,CCI20,Perf.W,Pivot.M.Camarilla.R3,RSI,change,close,volume,timestamp_utc,fecha_iso,simbolo
21.04565970734452,-1.945134855173976,-133.33292121300437,-1.2288351548785412,92.03869,40.56774526323785,0.7742084585162785,87.21,37341484,1773726055,2026-03-17T05:40:55Z,NASDAQ:TLT
21.04565970734452,-1.945134855173976,-133.33292121300437,-1.2288351548785412,92.03869,40.56774526323785,0.7742084585162785,87.21,37341484,1773727291,2026-03-17T06:01:31Z,NASDAQ:TLT
21.787936511846905,-1.25297273300626,-101.6923518950794,-1.5596846846846746,92.03869,42.41399119015049,0.2350647861483918,87.415,5073066,1773759334,2026-03-17T14:55:34Z,NASDAQ:TLT
21.787936511846905,-1.2585441615777029,-101.30772115181712,-1.5377252252252225,92.03869,42.58365282711558,0.2574246072698156,87.4345,5206606,1773759499,2026-03-17T14:58:19Z,NASDAQ:TLT
21.787936511846905,-1.2629727330062792,-101.00176767657857,-1.520270270270264,92.03869,42.71780059328318,0.2751977984176231,87.45,5311932,1773759678,2026-03-17T15:01:18Z,NASDAQ:TLT
21.787936511846905,-1.2701155901491177,-100.50788070527872,-1.4921171171171204,92.03869,42.9328520381825,0.3038642357527813,87.475,5383986,1773759858,2026-03-17T15:04:18Z,NASDAQ:TLT
21.70731779426825,-1.2266441615776955,-99.52055261213074,-1.4864864864864789,92.03869,42.97566870711627,0.309597523219826,87.48,5612376,1773760035,2026-03-17T15:07:15Z,NASDAQ:TLT
21.70731779426825,-1.223787018720543,-99.71857747679432,-1.497747747747746,92.03869,42.88997102321836,0.2981309482857529,87.47,5688828,1773760224,2026-03-17T15:10:24Z,NASDAQ:TLT
21.70731779426825,-1.2266441615776955,-99.52055261213074,-1.4864864864864789,92.03869,42.97566870711627,0.309597523219826,87.48,5764223,1773760398,2026-03-17T15:13:18Z,NASDAQ:TLT
21.70731779426825,-1.225215590149105,-99.6195752998172,-1.4921171171171204,92.03869,42.9328520381825,0.3038642357527813,87.475,5908878,1773760578,2026-03-17T15:16:18Z,NASDAQ:TLT
21.70731779426825,-1.2295013044348195,-99.3224456791366,-1.4752252252252278,92.03869,43.06110958535903,0.3210640981538827,87.49,5992724,1773760758,2026-03-17T15:19:18Z,NASDAQ:TLT
21.70731779426825,-1.2266441615776955,-99.52055261213074,-1.4864864864864789,92.03869,42.97566870711627,0.309597523219826,87.48,6107337,1773760937,2026-03-17T15:22:17Z,NASDAQ:TLT
21.70731779426825,-1.2195013044348286,-100.01546100718689,-1.5146396396396384,92.03869,42.76094044835177,0.2809310858846515,87.455,6271799,1773761124,2026-03-17T15:25:24Z,NASDAQ:TLT
21.70731779426825,-1.2266441615776955,-99.52055261213074,-1.4864864864864789,92.03869,42.97566870711627,0.309597523219826,87.48,6367482,1773761302,2026-03-17T15:28:22Z,NASDAQ:TLT
21.70731779426825,-1.232358447291972,-99.12425662678412,-1.4639639639639608,92.03869,43.146294810553485,0.3325306730879558,87.5,6549861,1773761479,2026-03-17T15:31:19Z,NASDAQ:TLT
21.707139787784456,-1.2322298758634105,-99.12425662678594,-1.464076576576577,92.03869,43.14544422001645,0.3324160073386114,87.4999,6681180,1773761660,2026-03-17T15:34:20Z,NASDAQ:TLT
21.6805157016663,-1.2186870187205443,-98.72564800983788,-1.4583333333333353,92.03869,43.188791911562426,0.3382639605549842,87.505,6810723,1773761839,2026-03-17T15:37:19Z,NASDAQ:TLT
21.654043495781377,-1.2079727330062582,-98.13009136533424,-1.4414414414414427,92.03869,43.315902877838575,0.3554638229560856,87.52,6892431,1773762021,2026-03-17T15:40:21Z,NASDAQ:TLT
21.654043495781377,-1.2122584472919726,-97.83203493868962,-1.4245495495495502,92.03869,43.44244631075526,0.3726636853571871,87.535,6974341,1773762198,2026-03-17T15:43:18Z,NASDAQ:TLT
21.654043495781377,-1.2094013044348486,-98.0307598384056,-1.4358108108108012,92.03869,43.35814689342587,0.3611971104231303,87.525,7210004,1773762380,2026-03-17T15:46:20Z,NASDAQ:TLT
21.654043495781377,-1.1894013044348384,-99.41952833395108,-1.5146396396396384,92.03869,42.76094044835177,0.2809310858846515,87.455,7372128,1773762558,2026-03-17T15:49:18Z,NASDAQ:TLT
21.654043495781377,-1.1894013044348384,-99.41952833395108,-1.5146396396396384,92.03869,42.76094044835177,0.2809310858846515,87.455,7484834,1773762741,2026-03-17T15:52:21Z,NASDAQ:TLT
21.654043495781377,-1.1922584472919908,-99.22137952646256,-1.5033783783783714,92.03869,42.84702551706326,0.2923976608187245,87.465,7533976,1773762913,2026-03-17T15:55:13Z,NASDAQ:TLT
21.654043495781377,-1.1951155901491148,-99.02314857357328,-1.4921171171171204,92.03869,42.9328520381825,0.3038642357527813,87.475,7681773,1773763103,2026-03-17T15:58:23Z,NASDAQ:TLT
21.654043495781377,-1.1993155901491122,-98.73159983466157,-1.475563063063061,92.03869,43.05855008450448,0.3207201009058656,87.4897,7730860,1773763280,2026-03-17T16:01:20Z,NASDAQ:TLT
21.654043495781377,-1.1922584472919908,-99.22137952646256,-1.5033783783783714,92.03869,42.84702551706326,0.2923976608187245,87.465,7813606,1773763462,2026-03-17T16:04:22Z,NASDAQ:TLT
21.654043495781377,-1.1894013044348384,-99.41952833395108,-1.5146396396396384,92.03869,42.76094044835177,0.2809310858846515,87.455,7919698,1773763639,2026-03-17T16:07:19Z,NASDAQ:TLT
21.654043495781377,-1.1951155901491148,-99.02314857357328,-1.4921171171171204,92.03869,42.9328520381825,0.3038642357527813,87.475,7990298,1773763818,2026-03-17T16:10:18Z,NASDAQ:TLT
21.654043495781377,-1.1965441615777053,-98.92400227663934,-1.4864864864864789,92.03869,42.97566870711627,0.309597523219826,87.48,8107133,1773764000,2026-03-17T16:13:20Z,NASDAQ:TLT
21.654043495781377,-1.1965441615777053,-98.92400227663934,-1.4864864864864789,92.03869,42.97566870711627,0.309597523219826,87.48,8157361,1773764184,2026-03-17T16:16:24Z,NASDAQ:TLT
21.654043495781377,-1.1922584472919908,-99.22137952646256,-1.5033783783783714,92.03869,42.84702551706326,0.2923976608187245,87.465,8302778,1773764365,2026-03-17T16:19:25Z,NASDAQ:TLT
21.654043495781377,-1.184172733006264,-99.78192810898356,-1.5352477477477424,92.03869,42.60273140366304,0.2599472537553126,87.4367,8690843,1773764540,2026-03-17T16:22:20Z,NASDAQ:TLT
21.654043495781377,-1.183687018720562,-99.81557971688422,-1.5371621621621565,92.03869,42.58798998087143,0.2579979360165216,87.435,8870308,1773764714,2026-03-17T16:25:14Z,NASDAQ:TLT
21.654043495781377,-1.1879727330062764,-99.51857194912452,-1.520270270270264,92.03869,42.71780059328318,0.2751977984176231,87.45,9135532,1773764894,2026-03-17T16:28:14Z,NASDAQ:TLT
21.654043495781377,-1.1922584472919908,-99.22137952646256,-1.5033783783783714,92.03869,42.84702551706326,0.2923976608187245,87.465,9371096,1773765079,2026-03-17T16:31:19Z,NASDAQ:TLT
21.654043495781377,-1.2022584472919815,-98.52721146982675,-1.4639639639639608,92.03869,43.146294810553485,0.3325306730879558,87.5,9513899,1773765261,2026-03-17T16:34:21Z,NASDAQ:TLT
21.654043495781377,-1.2015441615777007,-98.57682832074288,-1.4667792792792735,92.03869,43.12502240895444,0.3296640293544416,87.4975,9757541,1773765444,2026-03-17T16:37:24Z,NASDAQ:TLT
21.654043495781377,-1.2108013044348382,-97.93339494318114,-1.4302927927927922,92.03869,43.39948498464972,0.3668157321408142,87.5299,9850759,1773765621,2026-03-17T16:40:21Z,NASDAQ:TLT
21.654043495781377,-1.2094013044348486,-98.0307598384056,-1.4358108108108012,92.03869,43.35814689342587,0.3611971104231303,87.525,9937399,1773765804,2026-03-17T16:43:24Z,NASDAQ:TLT
21.61898124164848,-1.1979727330062817,-97.03630978632025,-1.402027027027016,92.03869,43.61029460833678,0.3955968352253332,87.555,10132364,1773765978,2026-03-17T16:46:18Z,NASDAQ:TLT
21.61898124164848,-1.1932584472919814,-97.3647065771911,-1.420608108108106,92.03869,43.47189185695908,0.3766769865841135,87.5385,10278183,1773766158,2026-03-17T16:49:18Z,NASDAQ:TLT
21.61898124164848,-1.1879727330062622,-97.73264155306418,-1.4414414414414427,92.03869,43.315902877838575,0.3554638229560856,87.52,10372261,1773766342,2026-03-17T16:52:22Z,NASDAQ:TLT
21.61898124164848,-1.1736870187205568,-98.72564800983788,-1.497747747747746,92.03869,42.88997102321836,0.2981309482857529,87.47,10423171,1773766518,2026-03-17T16:55:18Z,NASDAQ:TLT
21.61898124164848,-1.1708298758634044,-98.92400227664028,-1.509009009009013,92.03869,42.80401537411967,0.2866643733516799,87.46,10530691,1773766703,2026-03-17T16:58:23Z,NASDAQ:TLT
21.61898124164848,-1.1686870187205614,-99.07271401572147,-1.5174549549549512,92.03869,42.73937864615208,0.2780644421511373,87.4525,10700769,1773766879,2026-03-17T17:01:19Z,NASDAQ:TLT
21.61898124164848,-1.1736870187205568,-98.72564800983788,-1.497747747747746,92.03869,42.88997102321836,0.2981309482857529,87.47,10759526,1773767059,2026-03-17T17:04:19Z,NASDAQ:TLT
21.61898124164848,-1.1694013044348424,-99.02314857357418,-1.5146396396396384,92.03869,42.76094044835177,0.2809310858846515,87.455,10830806,1773767236,2026-03-17T17:07:16Z,NASDAQ:TLT
21.61898124164848,-1.1708298758634044,-98.92400227664028,-1.509009009009013,92.03869,42.80401537411967,0.2866643733516799,87.46,10876177,1773767416,2026-03-17T17:10:16Z,NASDAQ:TLT
21.61898124164848,-1.1679727330062804,-99.12227432138552,-1.520270270270264,92.03869,42.71780059328318,0.2751977984176231,87.45,10996394,1773767598,2026-03-17T17:13:18Z,NASDAQ:TLT
21.61898124164848,-1.1683441615776928,-99.09650360342378,-1.518806306306299,92.03869,42.72902320998942,0.2766884531590524,87.4513,11064111,1773767780,2026-03-17T17:16:20Z,NASDAQ:TLT
21.61898124164848,-1.1865441615777002,-97.83203493868962,-1.4470720720720682,92.03869,43.27359580326984,0.3497305354890572,87.515,11292371,1773767961,2026-03-17T17:19:21Z,NASDAQ:TLT
21.61898124164848,-1.1879727330062622,-97.73264155306418,-1.4414414414414427,92.03869,43.315902877838575,0.3554638229560856,87.52,11416064,1773768137,2026-03-17T17:22:17Z,NASDAQ:TLT
21.61898124164848,-1.1894013044348526,-97.6332275350336,-1.4358108108108012,92.03869,43.35814689342587,0.3611971104231303,87.525,11482008,1773768325,2026-03-17T17:25:25Z,NASDAQ:TLT
21.61898124164848,-1.179687018720557,-98.3088361891495,-1.4740990990990963,92.03869,43.06963959330752,0.3222107556472949,87.491,11542888,1773768506,2026-03-17T17:28:26Z,NASDAQ:TLT
21.61898124164848,-1.1794013044348333,-98.328692605405,-1.4752252252252278,92.03869,43.06110958535903,0.3210640981538827,87.49,11632541,1773768682,2026-03-17T17:31:22Z,NASDAQ:TLT
21.61898124164848,-1.1819155901491172,-98.15392786527336,-1.4653153153153091,92.03869,43.13608604403804,0.3311546840958709,87.4988,11672968,1773768856,2026-03-17T17:34:16Z,NASDAQ:TLT
21.61898124164848,-1.1765441615777092,-98.52721146982675,-1.4864864864864789,92.03869,42.97566870711627,0.309597523219826,87.48,11813483,1773769039,2026-03-17T17:37:19Z,NASDAQ:TLT
21.61898124164848,-1.1794013044348333,-98.328692605405,-1.4752252252252278,92.03869,43.06110958535903,0.3210640981538827,87.49,11872079,1773769220,2026-03-17T17:40:20Z,NASDAQ:TLT
21.61898124164848,-1.1776870187205477,-98.44781380585697,-1.4819819819819848,92.03869,43.00987581039108,0.3141841531934422,87.484,11959496,1773769396,2026-03-17T17:43:16Z,NASDAQ:TLT
