ADX,BBPower,CCI20,Perf.W,Pivot.M.Camarilla.R3,RSI,change,close,volume,timestamp_utc,fecha_iso,simbolo
32.678906013534814,1.053749873029787,103.59746140775248,0.7478146632307563,98.017375,55.650794645694965,-0.6725117066852758,99.695,36366,1775001658,2026-04-01T00:00:58Z,ICEUS:DX1!
32.678906013534814,1.053749873029787,103.59746140775248,0.7478146632307563,98.017375,55.650794645694965,-0.6725117066852758,99.695,36366,1775001840,2026-04-01T00:04:00Z,ICEUS:DX1!
32.678906013534814,1.053749873029787,103.59746140775248,0.7478146632307563,98.017375,55.650794645694965,-0.6725117066852758,99.695,36366,1775002022,2026-04-01T00:07:02Z,ICEUS:DX1!
32.678906013534814,1.053749873029787,103.59746140775248,0.7478146632307563,98.017375,55.650794645694965,-0.6725117066852758,99.695,36366,1775002196,2026-04-01T00:09:56Z,ICEUS:DX1!
32.28245584106242,0.0396427483112376,23.141943208493903,0.6316002223232783,100.460875,54.46389247964439,-0.1153518230603288,99.58,161,1775002375,2026-04-01T00:12:55Z,ICEUS:DX1!
32.28245584106242,0.0467856054541044,21.47305132066468,0.6063362134303557,100.460875,54.21253867368451,-0.140428306334306,99.555,171,1775002560,2026-04-01T00:16:00Z,ICEUS:DX1!
32.28245584106242,0.0482141768826664,21.13873525576341,0.6012834116517598,100.460875,54.162546058494925,-0.1454436029891128,99.55,188,1775002734,2026-04-01T00:18:54Z,ICEUS:DX1!
32.28245584106242,0.0453570340255424,21.807187964080644,0.6113890152089374,100.460875,54.26262366158286,-0.1354130096795134,99.56,212,1775002921,2026-04-01T00:22:01Z,ICEUS:DX1!
32.28245584106242,0.0496427483112569,20.804239624809806,0.5962306098731781,100.460875,54.11264556070265,-0.1504588996439054,99.545,334,1775003102,2026-04-01T00:25:02Z,ICEUS:DX1!
32.24173455257228,0.0417856054540948,18.121792801593763,0.5709666009802412,100.460875,53.864515962348776,-0.1755353829178967,99.52,379,1775003280,2026-04-01T00:28:00Z,ICEUS:DX1!
32.21478932363005,0.0346427483112421,16.776233071162387,0.560860997423078,100.460875,53.76590011341346,-0.1855659762274819,99.51,394,1775003456,2026-04-01T00:30:56Z,ICEUS:DX1!
32.21478932363005,0.0346427483112421,16.776233071162387,0.560860997423078,100.460875,53.76590011341346,-0.1855659762274819,99.51,424,1775003635,2026-04-01T00:33:55Z,ICEUS:DX1!
32.20137685629428,0.0282141768826846,16.776233071162387,0.5659137992016596,100.460875,53.815162859733455,-0.1805506795726893,99.515,446,1775003815,2026-04-01T00:36:55Z,ICEUS:DX1!
32.20137685629428,0.0282141768826846,16.776233071162387,0.5659137992016596,100.460875,53.815162859733455,-0.1805506795726893,99.515,592,1775004001,2026-04-01T00:40:01Z,ICEUS:DX1!
32.20137685629428,0.0267856054540942,17.11289482669546,0.5709666009802412,100.460875,53.864515962348776,-0.1755353829178967,99.52,630,1775004183,2026-04-01T00:43:03Z,ICEUS:DX1!
32.20137685629428,0.0267856054540942,17.11289482669546,0.5709666009802412,100.460875,53.864515962348776,-0.1755353829178967,99.52,639,1775004359,2026-04-01T00:45:59Z,ICEUS:DX1!
32.20137685629428,0.0239284625969702,17.785674545563424,0.5810722045374189,100.460875,53.96349423266607,-0.1655047896082973,99.53,699,1775004539,2026-04-01T00:48:59Z,ICEUS:DX1!
32.20137685629428,0.0296427483112466,16.43938985615885,0.560860997423078,100.460875,53.76590011341346,-0.1855659762274819,99.51,708,1775004716,2026-04-01T00:51:56Z,ICEUS:DX1!
32.20137685629428,0.0253570340255322,17.449375269354604,0.5760194027588372,100.460875,53.91395967008109,-0.1705200862630899,99.525,769,1775004896,2026-04-01T00:54:56Z,ICEUS:DX1!
32.20137685629428,0.0167856054541033,19.46445854400102,0.6063362134303557,100.460875,54.21253867368451,-0.140428306334306,99.555,839,1775005080,2026-04-01T00:58:00Z,ICEUS:DX1!
32.20137685629428,0.0167856054541033,19.46445854400102,0.6063362134303557,100.460875,54.21253867368451,-0.140428306334306,99.555,887,1775005256,2026-04-01T01:00:56Z,ICEUS:DX1!
32.20137685629428,0.0139284625969509,20.13470908577065,0.616441816987519,100.460875,54.31280127844618,-0.1303977130247208,99.565,901,1775005437,2026-04-01T01:03:57Z,ICEUS:DX1!
32.20137685629428,0.0139284625969509,20.13470908577065,0.616441816987519,100.460875,54.31280127844618,-0.1303977130247208,99.565,923,1775005618,2026-04-01T01:06:58Z,ICEUS:DX1!
32.20137685629428,0.0196427483112557,18.79348683745956,0.5962306098731781,100.460875,54.11264556070265,-0.1504588996439054,99.545,931,1775005798,2026-04-01T01:09:58Z,ICEUS:DX1!
32.20137685629428,0.0324998911683991,24.80636756262309,0.6568642312162152,100.460875,54.71758792194634,-0.0902753397863375,99.605,1192,1775005983,2026-04-01T01:13:03Z,ICEUS:DX1!
32.20137685629428,0.063214176882667,31.09075090119213,0.7073922490020745,100.460875,55.232135835884,-0.040122373238369,99.655,1248,1775006158,2026-04-01T01:15:58Z,ICEUS:DX1!
32.20137685629428,0.0939284625969492,34.37284173624888,0.7225506543378338,100.460875,55.3883926244064,-0.0250764832739771,99.67,1298,1775006337,2026-04-01T01:18:57Z,ICEUS:DX1!
32.20137685629428,0.1039284625969685,32.07721240515377,0.6871810418877337,100.460875,55.02515974475124,-0.0601835598575536,99.635,1321,1775006524,2026-04-01T01:22:04Z,ICEUS:DX1!
32.20137685629428,0.1067856054540925,31.419746511946936,0.6770754383305561,100.460875,54.922252325632485,-0.070214153167153,99.625,1325,1775006696,2026-04-01T01:24:56Z,ICEUS:DX1!
32.20137685629428,0.1053570340255305,31.748566966656693,0.6821282401091376,100.460875,54.97365787609141,-0.0651988565123604,99.63,1363,1775006877,2026-04-01T01:27:57Z,ICEUS:DX1!
32.20137685629428,0.099642748311254,33.06210001957616,0.702339447223493,100.460875,55.180245974625336,-0.0451376698931616,99.65,1445,1775007056,2026-04-01T01:30:56Z,ICEUS:DX1!
32.20137685629428,0.0939284625969492,34.37284173624888,0.7225506543378338,100.460875,55.3883926244064,-0.0250764832739771,99.67,1452,1775007238,2026-04-01T01:33:58Z,ICEUS:DX1!
32.20137685629428,0.101071319739816,32.733978792140746,0.6972866454448969,100.460875,55.12845352152982,-0.0501529665479684,99.645,1471,1775007419,2026-04-01T01:36:59Z,ICEUS:DX1!
32.20137685629428,0.1082141768826829,31.09075090119213,0.6720226365519744,100.460875,54.87094282342698,-0.0752294498219455,99.62,1488,1775007599,2026-04-01T01:39:59Z,ICEUS:DX1!
32.20137685629428,0.1039284625969685,32.07721240515377,0.6871810418877337,100.460875,55.02515974475124,-0.0601835598575536,99.635,1500,1775007779,2026-04-01T01:42:59Z,ICEUS:DX1!
32.20137685629428,0.099642748311254,33.06210001957616,0.702339447223493,100.460875,55.180245974625336,-0.0451376698931616,99.65,1508,1775007963,2026-04-01T01:46:03Z,ICEUS:DX1!
32.20137685629428,0.0882141768826727,35.68080100486537,0.7427618614521747,100.460875,55.598115529354985,-0.0050152966547925,99.69,1695,1775008140,2026-04-01T01:49:00Z,ICEUS:DX1!
32.20137685629428,0.0939284625969634,37.31185075266678,0.7579202667879339,100.460875,55.73467727601095,0.0100305933095993,99.705,1754,1775008321,2026-04-01T01:52:01Z,ICEUS:DX1!
32.20137685629428,0.0982141768826778,36.33373998840332,0.7427618614521747,100.460875,55.598115529354985,-0.0050152966547925,99.69,1789,1775008501,2026-04-01T01:55:01Z,ICEUS:DX1!
32.20137685629428,0.0982141768826778,36.33373998840332,0.7427618614521747,100.460875,55.598115529354985,-0.0050152966547925,99.69,1798,1775008679,2026-04-01T01:57:59Z,ICEUS:DX1!
32.20137685629428,0.0996427483112398,36.00735710250396,0.737709059673593,100.460875,55.545536050941,-0.0100305933095851,99.685,1843,1775008858,2026-04-01T02:00:58Z,ICEUS:DX1!
32.20137685629428,0.1082141768826687,34.04541750813261,0.7073922490020745,100.460875,55.232135835884,-0.040122373238369,99.655,1856,1775009039,2026-04-01T02:03:59Z,ICEUS:DX1!
32.20137685629428,0.1067856054541067,34.37284173624888,0.7124450507806561,100.460875,55.28412338036384,-0.0351070765835765,99.66,1879,1775009218,2026-04-01T02:06:58Z,ICEUS:DX1!
32.20137685629428,0.1096427483112592,33.717819238543726,0.702339447223493,100.460875,55.180245974625336,-0.0451376698931616,99.65,1908,1775009402,2026-04-01T02:10:02Z,ICEUS:DX1!
32.20137685629428,0.1110713197398212,33.39004678867244,0.6972866454448969,100.460875,55.12845352152982,-0.0501529665479684,99.645,1933,1775009581,2026-04-01T02:13:01Z,ICEUS:DX1!
32.20137685629428,0.1210713197398121,31.09075090119213,0.6619170329947968,100.460875,54.76861088902103,-0.0852600431315449,99.61,1951,1775009761,2026-04-01T02:16:01Z,ICEUS:DX1!
32.20137685629428,0.1196427483112501,31.419746511946936,0.6669698347733785,100.460875,54.81972910053519,-0.0802447464767524,99.615,1968,1775009939,2026-04-01T02:18:59Z,ICEUS:DX1!
32.20137685629428,0.1167856054540976,32.07721240515377,0.6770754383305561,100.460875,54.922252325632485,-0.070214153167153,99.625,1973,1775010117,2026-04-01T02:21:57Z,ICEUS:DX1!
32.20137685629428,0.1182141768826881,31.748566966656693,0.6720226365519744,100.460875,54.87094282342698,-0.0752294498219455,99.62,1981,1775010299,2026-04-01T02:24:59Z,ICEUS:DX1!
32.20137685629428,0.1210713197398121,31.09075090119213,0.6619170329947968,100.460875,54.76861088902103,-0.0852600431315449,99.61,1993,1775010479,2026-04-01T02:27:59Z,ICEUS:DX1!
32.20137685629428,0.1196427483112501,31.419746511946936,0.6669698347733785,100.460875,54.81972910053519,-0.0802447464767524,99.615,2004,1775010660,2026-04-01T02:31:00Z,ICEUS:DX1!
32.20137685629428,0.1182141768826881,31.748566966656693,0.6720226365519744,100.460875,54.87094282342698,-0.0752294498219455,99.62,2023,1775010838,2026-04-01T02:33:58Z,ICEUS:DX1!
32.20137685629428,0.1196427483112501,31.419746511946936,0.6669698347733785,100.460875,54.81972910053519,-0.0802447464767524,99.615,2032,1775011018,2026-04-01T02:36:58Z,ICEUS:DX1!
32.20137685629428,0.1182141768826881,31.748566966656693,0.6720226365519744,100.460875,54.87094282342698,-0.0651988565123604,99.63,2038,1775011196,2026-04-01T02:39:56Z,ICEUS:DX1!
32.20137685629428,0.1153570340255356,32.4056829671338,0.6821282401091376,100.460875,54.97365787609141,-0.0651988565123604,99.63,2056,1775011382,2026-04-01T02:43:02Z,ICEUS:DX1!
32.20137685629428,0.1153570340255356,32.4056829671338,0.6821282401091376,100.460875,54.97365787609141,-0.0651988565123604,99.63,2103,1775011557,2026-04-01T02:45:57Z,ICEUS:DX1!
32.20137685629428,0.1139284625969736,32.733978792140746,0.6871810418877337,100.460875,55.02515974475124,-0.0601835598575536,99.635,2120,1775011742,2026-04-01T02:49:02Z,ICEUS:DX1!
32.20137685629428,0.1139284625969736,32.733978792140746,0.6871810418877337,100.460875,55.02515974475124,-0.0601835598575536,99.635,2122,1775011920,2026-04-01T02:52:00Z,ICEUS:DX1!
32.20137685629428,0.1239284625969645,30.432233651403266,0.6518114294376192,100.460875,54.66665993336686,-0.0952906364411443,99.6,2132,1775012099,2026-04-01T02:54:59Z,ICEUS:DX1!
32.20137685629428,0.1253570340255265,30.1027117319524,0.6467586276590375,100.460875,54.615826658327855,-0.1003059330959369,99.595,2147,1775012281,2026-04-01T02:58:01Z,ICEUS:DX1!
32.20137685629428,0.126785605454117,29.77301409559253,0.6417058258804559,100.460875,54.56508783285881,-0.1053212297507295,99.59,2150,1775012459,2026-04-01T03:00:59Z,ICEUS:DX1!
32.20137685629428,0.129642748311241,29.11309110963865,0.6316002223232783,100.460875,54.46389247964439,-0.1153518230603288,99.58,2162,1775012639,2026-04-01T03:03:59Z,ICEUS:DX1!
32.20137685629428,0.1310713197398314,28.78286547842036,0.6265474205446966,100.460875,54.4134354288403,-0.1203671197151214,99.575,2164,1775012817,2026-04-01T03:06:57Z,ICEUS:DX1!
32.20137685629428,0.126785605454117,29.77301409559253,0.6417058258804559,100.460875,54.56508783285881,-0.1053212297507295,99.59,2166,1775013000,2026-04-01T03:10:00Z,ICEUS:DX1!
32.20137685629428,0.1239284625969645,30.432233651403266,0.6518114294376192,100.460875,54.66665993336686,-0.0952906364411443,99.6,2210,1775013182,2026-04-01T03:13:02Z,ICEUS:DX1!
32.20137685629428,0.1210713197398121,31.09075090119213,0.6619170329947968,100.460875,54.76861088902103,-0.0852600431315449,99.61,2222,1775013356,2026-04-01T03:15:56Z,ICEUS:DX1!
