ADX,BBPower,CCI20,Perf.W,Pivot.M.Camarilla.R3,RSI,change,close,volume,timestamp_utc,fecha_iso,simbolo
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722437,1787436456,2026-08-22T22:07:36Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722437,1787437176,2026-08-22T22:19:36Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722437,1787438667,2026-08-22T22:44:27Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787574988,2026-08-24T12:36:28Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787575167,2026-08-24T12:39:27Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787575348,2026-08-24T12:42:28Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787575528,2026-08-24T12:45:28Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787575710,2026-08-24T12:48:30Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787575889,2026-08-24T12:51:29Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787576067,2026-08-24T12:54:27Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787576247,2026-08-24T12:57:27Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787576430,2026-08-24T13:00:30Z,NASDAQ:AMZN
22.240086699292423,-6.875179544897605,-15.582642895800522,-2.357715903728175,284.52425,49.74158734694616,-0.5689900426742601,258.63,35722956,1787576609,2026-08-24T13:03:29Z,NASDAQ:AMZN
